2594292160,23,22,501.4466,279.1064,1
2594297162,23,22,501.5462,279.0129,1
2594302160,23,22,501.8773,279.4598,1
2594307164,23,22,502.7138,278.9603,1
2594312169,23,22,502.5774,280.2609,1
2594317160,23,22,503.5203,279.98,1
2594322162,23,22,504.159,280.2714,1
2594327161,23,22,504.5558,281.8109,1
2594332161,23,22,504.9614,281.8506,1
2594337162,24,21,505.6375,283.2487,1
2594342162,24,22,505.7439,284.6992,1
2594347160,24,22,505.9015,286.2049,1
2594352170,24,22,505.6674,286.9658,1
2594357161,24,22,505.6088,288.159,1
2594362162,24,22,505.9654,288.8679,1
2594367161,24,22,505.871,289.9532,1
2594372161,24,22,505.9738,290.4858,1
2594377160,24,22,505.8101,291.1624,1
2594382160,24,22,505.4093,291.2838,1
2594387161,24,22,504.9411,292.3499,1
2594392168,24,22,503.8135,293.7745,1
2594397166,24,22,502.681,294.1912,1
2594402160,24,22,501.8108,295.3278,1
2594407160,24,22,501.0887,295.9712,1
2594412160,24,22,500.7211,296.5599,1
2594417161,24,22,500.232,297.1195,1
2594422160,23,23,498.4292,296.8384,1
2594427161,23,22,496.9254,296.0586,1
2594432163,23,23,495.7792,295.7355,1
2594437168,23,23,494.8524,296.072,1
2594442159,23,22,494.3103,296.2858,1
2594447159,23,23,494.1609,296.3538,1
2594452160,23,23,494.7868,296.5776,1
2594457160,23,22,494.9036,296.5951,1
2594462161,23,23,494.6978,297.0009,1
2594467160,23,23,494.5548,297.1638,1
2594472158,24,22,495.4723,297.3311,1
2594477167,24,22,496.1591,298.0306,1
2594482162,24,22,497.6053,297.5492,1
2594487160,24,22,497.8521,296.7606,1
2594492160,24,22,498.4887,296.1493,1
2594497159,24,22,499.3195,296.0163,1
2594502159,24,23,500.0581,295.6396,1
2594507160,24,22,500.9828,295.1563,1
2594512160,24,22,502.0887,294.8738,1
2594517162,24,22,503.0086,294.6664,1
2594522164,24,22,503.6598,294.7241,1
2594527160,24,22,504.1097,295.3254,1
2594532159,24,22,503.8228,295.4253,1
2594537161,24,23,504.6422,295.0297,1
2594542161,24,22,504.7565,294.8004,1
2594547160,24,22,505.7601,293.9379,1
2594552160,24,22,506.3943,293.7181,1
2594557162,24,22,506.7615,293.5643,1
2594562164,24,22,507.3976,293.7748,1
2594567160,24,22,507.842,294.2777,1
2594572161,24,23,508.3975,294.2181,1
2594577161,24,23,508.1615,295.7882,1
2594582159,24,23,508.003,296.1995,1
2594587159,24,23,507.9323,296.3478,1
2594592159,24,23,507.196,297.5022,1
2594597158,24,23,506.8117,297.1137,1
2594602167,24,23,506.5636,297.9281,1
2594607161,24,23,505.0795,298.2545,1
2594612159,24,23,503.7092,297.8177,1
2594617159,24,23,502.8489,297.8932,1
2594622159,24,23,501.5773,297.3963,1
2594627160,24,23,501.3562,296.8158,1
2594632160,24,23,500.7044,297.2587,1
2594637159,24,23,501.1679,297.2697,1
2594642165,24,23,500.8524,297.0539,1
2594647158,24,23,500.7886,296.6886,1
2594652160,24,23,500.4781,297.3472,1
2594657160,24,23,500.3529,297.2538,1
2594662159,24,23,500.2648,297.7202,1
2594667160,24,23,500.9615,298.2621,1
2594672159,23,23,501.4857,298.5168,1
2594677159,24,23,501.5222,298.7262,1
2594682162,24,23,501.6828,298.9256,1
2594687166,24,23,501.8781,298.9237,1
2594692160,24,23,503.5502,299.262,1
2594697158,24,23,504.0575,299.0349,1
2594702159,24,23,504.6529,298.9369,1
2594707158,24,23,505.2711,299.3412,1
2594712160,24,23,505.9264,298.8426,2
2594717160,24,23,502.4052,297.8305,2
2594722160,24,23,464.5646,298.7894,2
2594727166,24,23,409.0145,304.1557,2
2594732160,24,23,350.1736,331.317,2
2594737158,23,23,312.732,338.698,2
2594742159,23,24,296.6862,345.2715,2
2594747160,24,24,302.6165,345.3878,2
2594752158,24,24,302.9966,343.7403,3
2594757160,24,24,305.6508,337.2159,3
2594762159,24,24,308.0988,333.74,3
2594767168,24,24,306.5775,335.2899,3
2594772161,24,24,298.2193,338.3863,3
2594777160,23,24,291.3127,338.8795,3
2594782158,24,24,289.5317,339.8704,3
2594787159,24,24,288.8233,340.014,1
2594792157,24,24,288.8286,338.8635,1
2594797159,23,24,288.2713,337.7058,1
2594802160,24,24,288.0791,337.3279,1
2594807173,24,24,288.687,336.951,1
2594812165,24,24,289.4087,336.7575,1
2594817159,23,24,290.0054,334.9693,1
2594822160,23,24,289.0745,333.3591,1
2594827159,23,24,288.4947,332.0763,1
2594832159,23,24,288.2927,331.6429,1
2594837158,23,24,287.7754,331.4412,1
2594842156,23,24,287.1452,331.6032,1
2594847160,23,24,286.516,332.097,1
2594852167,23,24,286.1934,332.644,1
2594857159,23,24,286.1436,334.5196,1
2594862159,23,24,286.2487,334.1017,1
2594867158,23,24,285.6216,333.5907,1
2594872159,23,24,285.1874,334.5287,1
2594877160,23,24,284.7111,334.9992,1
2594882159,23,24,285.0331,335.4137,1
2594887160,23,24,285.1176,335.3456,1
2594892165,23,23,285.1143,335.2349,1
2594897161,23,24,285.0451,334.6916,1
2594902158,23,24,284.8648,334.2721,1
2594907159,23,24,285.1847,333.3615,1
2594912159,23,23,285.0587,332.7744,1
2594917159,23,23,284.7695,332.6208,1
2594922158,23,24,284.2535,332.0379,1
2594927159,23,23,283.6592,332.351,1
2594932157,23,24,283.1229,332.7479,1
2594937164,23,23,283.1099,333.5662,1
2594942159,24,24,283.7729,334.4139,1
2594947158,23,24,283.5152,335.1887,1
2594952157,24,25,283.6134,336.1964,1
2594957157,24,25,283.1358,337.8059,1
2594962159,24,25,282.1886,339.3664,1
2594967158,24,25,281.9859,339.9857,1
2594972159,24,24,282.4774,340.1335,1
2594977166,24,25,283.7491,340.6181,1
2594982158,24,25,285.1343,339.7561,1
2594987157,24,25,286.1696,339.8506,1
2594992157,24,25,286.8903,340.3323,1
2594997159,24,25,288.0906,340.6089,1
2595002158,24,25,288.4714,341.0675,1
2595007158,24,25,288.5616,341.0776,2
2595012157,24,25,287.9036,339.1445,2
2595017163,24,24,286.2328,321.6117,2
2595022162,24,25,283.8005,297.3525,2
2595027159,24,24,284.1234,282.5302,2
2595032159,24,24,285.8984,286.8806,3
2595037158,24,24,286.9374,293.8489,3
2595042157,24,24,285.8023,300.1644,3
2595047157,25,25,282.7339,301.9014,3
2595052159,24,24,281.473,300.2066,3
2595057168,24,24,282.1232,296.7385,3
2595062164,24,24,283.3671,294.8182,3
2595067157,24,24,284.0762,293.666,3
2595072158,24,24,284.5966,293.528,3
2595077159,24,24,284.3651,294.7746,3
2595082158,24,25,283.7364,296.8648,3
2595087157,24,24,283.4314,297.0362,3
2595092158,24,24,283.1934,296.6226,3
2595097155,24,24,283.5755,296.8054,1
2595102164,24,24,283.5085,297.7847,1
2595107158,24,24,283.0808,298.7683,1
2595112158,24,25,282.8421,299.7598,1
2595117158,24,24,282.6086,299.7571,1
2595122159,24,24,282.5863,299.6701,1
2595127157,24,24,282.8668,299.6028,1
2595132158,24,24,283.0163,299.5763,1
2595137157,24,24,282.9601,299.8892,1
2595142164,24,24,283.1562,300.3324,1
2595147160,25,25,282.437,300.5007,1
2595152158,24,25,282.116,301.6347,1
2595157158,24,25,282.1854,301.5234,1
2595162159,24,24,282.0706,301.9292,1
2595167157,24,24,282.5338,301.5609,1
2595172155,24,24,282.8699,301.8138,1
2595177158,24,25,283.0713,302.6382,1
2595182167,24,25,283.3235,303.5846,1
2595187162,24,24,283.6441,303.1453,1
2595192158,24,24,284.3539,302.9335,1
2595197155,24,24,284.9767,303.2128,1
2595202159,24,24,285.4288,303.512,1
2595207156,24,24,285.4577,303.3458,1
2595212159,24,24,285.353,303.1437,1
2595217156,24,25,285.0883,303.6853,1
2595222156,24,24,285.8676,303.3841,1
2595227164,24,25,285.9036,304.2221,1
2595232159,24,24,286.2272,304.0072,1
2595237158,24,24,286.7077,304.3424,1
2595242157,24,25,286.6412,304.5394,1
2595247157,24,25,286.4149,305.6903,1
2595252158,24,25,286.4626,306.2161,1
2595257156,24,24,286.9035,305.5611,1
2595262157,24,25,286.7513,305.4256,1
2595267165,24,25,286.8083,305.8886,1
2595272157,24,24,287.02,305.52,1
2595277156,24,24,286.4169,305.4721,1
2595282156,24,24,286.0846,305.0052,1
2595287157,24,24,285.9419,304.9678,1
2595292158,24,24,285.5691,304.6008,1
2595297156,24,24,285.0313,304.0129,1
2595302157,24,24,284.2541,303.4416,1
2595307164,24,24,283.968,303.1526,1
2595312159,24,24,284.0388,302.8003,2
2595317156,24,25,302.0483,307.7165,2
2595322159,24,24,331.8944,343.9611,2
2595327157,24,24,399.2106,417.0461,2
2595332158,24,24,451.404,486.3606,2
2595337154,24,24,469.4387,512.819,2
2595342157,23,23,476.248,516.2122000000001,2
2595347156,24,23,486.9235,529.6516,2
2595352157,24,23,492.007,548.998,2
2595357158,23,24,491.9956,541.6869,3
2595362156,23,24,492.3119,527.7535,3
2595367156,23,24,493.7292,527.2282,3
2595372156,23,23,497.5598,542.4092000000001,3
2595377156,24,23,504.8089,554.9773,3
2595382157,24,23,506.7289,557.3122,3
2595387156,23,23,504.941,555.082,1
2595392158,23,23,503.0417,552.9302,1
2595397156,24,23,502.9901,550.4965,1
2595402157,24,23,503.7148,548.9463,1
2595407156,23,23,506.6317,547.3680000000001,1
2595412158,23,23,508.2741,546.7846,1
2595417156,23,23,510.3753,546.3499,1
2595422157,23,23,512.7045000000001,546.0236,1
2595427156,23,23,514.7429,546.0694999999999,1
2595432163,23,23,516.4176,545.4698,1
2595437161,23,23,517.9965,544.8726,1
2595442157,23,23,518.6944999999999,543.9886,1
2595447156,23,23,519.5271,543.3531,1
2595452156,23,23,520.1738,543.1485,1
2595457156,23,24,520.8229,542.9511,1
2595462162,23,24,521.383,542.9688,1
2595467158,23,23,521.7145,543.2021999999999,1
2595472156,23,23,522.0579,543.4503999999999,1
2595477163,23,24,521.8559,544.1969,1
2595482156,23,24,521.5438,544.9064,1
2595487154,23,24,521.3591,545.0049,1
2595492156,23,24,521.061,545.1917999999999,1
2595497158,23,24,520.883,544.2991,1
2595502154,23,24,520.5599,543.6011,1
2595507158,23,24,520.3902,542.6601000000001,1
2595512156,23,24,520.1832000000001,542.3429,1
2595517162,23,24,520.383,542.1373,1
2595522156,23,24,520.482,540.9038,1
2595527157,23,24,520.6272,540.8187,1
2595532155,23,24,521.3346,540.3919,1
2595537157,23,24,521.6476,539.9106,1
2595542157,23,24,521.9897999999999,539.6319999999999,1
2595547156,23,24,522.2282,540.0548,1
2595552156,23,24,521.6753,540.2107,1
2595557168,23,24,521.7678,539.0009,1
2595562162,23,24,521.7387,538.021,1
2595567157,23,24,521.9174,538.0777,1
2595572156,23,24,522.3579,537.6061999999999,1
2595577157,23,24,522.3946999999999,538.1277,1
2595582157,23,24,522.5924,537.7719,1
2595587160,23,24,523.4379,537.7612,1
2595592155,23,24,524.2848,537.4400000000001,1
2595597156,23,24,525.2994,537.2376,1
2595602160,23,24,525.8495,537.447,1
2595607157,23,24,525.9666999999999,537.2777,1
2595612156,23,24,526.0603,537.1827,1
2595617156,23,24,526.3162,536.7032,1
2595622157,24,24,526.0583,536.2533,1
2595627156,23,24,526.0497,535.7981,1
2595632156,24,24,526.0287,535.4043,1
2595637156,24,24,525.8105,534.9228000000001,1
2595642156,24,24,525.5231,535.6972,1
2595647159,24,24,525.7131000000001,535.9408,1
2595652156,24,24,525.6528,535.9752,1
2595657155,24,24,525.9413,536.4684,1
2595662157,24,24,526.1977000000001,536.5462,1
2595667156,24,24,527.0839999999999,536.7867,1
2595672155,24,24,527.3415,537.0987,1
2595677155,24,24,527.3637,537.0286,1
2595682164,24,24,527.3388,536.2525000000001,1
2595687159,24,24,527.7019,536.4290999999999,1
2595692156,24,24,528.4465,536.2376,1
2595697155,24,24,528.7711,536.7626,1
2595702157,24,24,528.8905999999999,536.7101,1
2595707155,24,24,529.1349,536.4589,1
2595712158,23,24,527.5707,536.3551,2
2595717155,23,25,498.3369,548.2617,2
2595722165,23,25,433.4758,555.1978,2
2595727166,23,25,380.7589,559.8514,2
2595732155,23,25,362.2999,560.7456,2
2595737155,22,25,362.5645,560.8205,2
2595742154,22,25,370.7878,560.6167,3
2595747157,23,25,371.5997,560.8094,3
2595752156,23,24,373.4679,564.4099,3
2595757155,23,25,373.0675,566.8812,3
2595762156,23,25,370.3588,567.2589,3
2595767163,23,25,363.9897,567.6573,3
2595772155,23,25,360.3302,567.259,3
2595777153,23,24,359.1089,567.0762999999999,3
2595782156,24,25,358.7461,567.5177,1
2595787156,23,25,358.873,566.9904,1
2595792155,23,25,358.7652,567.3295000000001,1
2595797155,23,25,358.6634,567.5769,1
2595802156,22,25,358.6012,567.7565,1
2595807161,22,25,358.2749,568.0824,1
2595812158,23,25,358.3798,568.0223,1
2595817156,23,25,358.4668,567.558,1
2595822155,23,25,358.4017,568.2054000000001,1
2595827156,22,25,358.2534,567.775,1
2595832155,22,25,357.8873,567.044,1
2595837157,23,25,357.2556,566.6944,1
2595842154,23,25,356.3369,566.4099,1
2595847163,22,25,355.8341,566.2691,1
2595852162,23,25,355.4827,566.2604,1
2595857154,22,25,355.4323,566.6781999999999,1
2595862154,23,25,355.135,566.9569,1
2595867155,22,25,354.5703,566.5318,1
2595872155,22,25,354.3562,566.062,1
2595877154,23,25,354.3529,565.5518,1
2595882156,22,25,354.1758,565.0646,1
2595887155,23,25,354.6117,564.1617,1
2595892159,23,25,354.3539,562.7605,1
2595897156,22,25,354.3361,562.2832,1
2595902155,22,25,353.9995,561.7333,1
2595907155,23,25,353.3796,561.8433,1
2595912153,23,25,353.1896,561.7766,1
2595917153,23,25,352.7866,562.3937,1
2595922153,23,25,352.881,562.6873000000001,1
2595927155,23,25,352.5832,562.9766,1
2595932162,23,25,352.646,563.356,1
2595937156,23,25,352.4915,563.0272,1
2595942156,23,25,352.7454,562.9242,1
2595947153,23,25,353.2402,563.2839,1
2595952155,23,25,353.4986,563.2797,1
2595957153,23,25,353.3685,563.7266,1
2595962155,23,25,353.9836,564.3769,1
2595967154,23,25,354.2524,563.9114,1
2595972164,23,25,354.5529,562.5905,1
2595977160,23,25,355.0245,562.535,1
2595982155,23,25,355.6269,562.4479,1
2595987155,23,25,355.7365,561.989,1
2595992154,23,25,355.5752,562.2015,1
2595997154,23,25,355.9013,561.9236,1
2596002154,23,25,355.6583,562.0424,1
2596007155,23,25,355.5067,562.035,1
2596012155,23,25,355.1776,562.1088999999999,1
2596017158,23,25,354.6081,562.1629,1
2596022155,23,25,354.1656,562.7037,1
2596027156,23,25,353.9632,562.543,1
2596032154,23,25,354.0033,562.7819,1
2596037154,23,25,354.1169,562.5498,1
2596042155,23,25,353.8676,562.8453,1
2596047153,23,25,353.7892,563.2249,1
2596052153,23,25,353.4221,563.1544,1
2596057154,23,25,353.2979,562.9872,1
2596062158,23,25,352.8126,562.8458000000001,1
2596067155,23,25,352.5399,562.5628,1
2596072155,23,25,352.439,562.8978,1
2596077154,23,25,352.6751,563.2406999999999,1
2596082153,23,25,353.4555,563.5408,1
2596087151,23,25,353.5594,563.2758,1
2596092153,23,25,353.202,563.0711,1
2596097163,23,25,352.7891,563.1291,1
2596102161,23,25,352.2045,563.8063,1
2596107155,23,25,351.9299,563.7157,1
2596112152,23,25,351.8296,564.0217,1
2596117154,23,25,351.9917,563.9591,1
2596122155,23,25,351.974,563.8834000000001,1
2596127156,23,25,351.4305,563.9657999999999,1
2596132155,23,25,351.1392,563.2798,1
2596137154,23,25,350.4767,563.1508,1
2596142160,23,25,350.3193,562.953,1
2596147155,23,25,349.49,563.5105,1
2596152154,24,25,349.4607,563.5893,1
2596157154,23,25,349.2072,563.1009,1
2596162156,23,25,348.9403,562.7273,1
2596167153,23,25,348.4026,562.8559,1
2596172154,23,25,347.7658,563.593,1
2596177153,23,25,347.5791,563.5549999999999,2
2596182162,23,25,343.4404,561.9603,2
2596187159,22,25,323.8968,560.9023,2
2596192154,23,25,292.0417,558.5395,2
2596197152,22,25,286.1546,558.4857,2
2596202152,22,25,285.2563,558.351,2
2596207154,23,25,285.876,558.2844,3
2596212154,23,25,285.7322,558.7999,3
2596217155,23,25,287.0172,558.7431,3
2596222162,22,25,288.9487,557.9441,3
2596227163,22,25,289.5107,557.3715,3
2596232154,23,25,288.848,556.4562,3
2596237151,23,25,287.6288,556.4160000000001,3
2596242154,23,25,286.1367,556.495,3
2596247153,23,25,285.426,556.6725,3
2596252152,23,25,285.2181,556.5012,1
2596257155,23,25,284.6144,556.0617,1
2596262155,22,25,284.1599,556.2527,1
2596267162,22,25,284.2845,556.1394,1
2596272156,22,25,283.9329,556.2569999999999,1
2596277154,22,25,283.4436,556.0158,1
2596282154,22,25,282.9766,555.5898,1
2596287153,22,25,282.3233,556.0864,1
2596292153,22,25,282.0735,556.0334,1
2596297153,22,25,281.8367,556.4232,1
2596302154,22,25,281.5131,556.0307,1
2596307161,22,24,281.3629,556.5594,1
2596312157,22,24,280.9975,556.7612,1
2596317153,22,24,281.187,556.9186999999999,1
2596322155,22,25,281.4268,557.4022,1
2596327153,22,24,281.5287,558.5273,1
2596332152,22,24,281.6982,559.5242,1
2596337152,22,24,282.1001,560.2424,1
2596342154,22,24,282.3508,561.101,1
2596347160,22,24,282.721,561.7527,1
2596352160,22,24,282.6222,562.2942,1
2596357154,22,24,282.4715,562.8089,1
2596362153,22,24,281.9643,563.5324000000001,1
2596367154,22,24,280.9612,564.6895,1
2596372154,22,24,280.3657,565.5106,1
2596377152,22,24,279.7169,566.2126,1
2596382154,22,24,279.2215,566.3082000000001,1
2596387153,22,24,277.988,566.1247,1
2596392160,22,24,277.3936,566.1891000000001,1
2596397154,22,24,276.8883,565.3116,1
2596402153,22,24,276.3646,565.4161,1
2596407152,22,24,276.1587,565.246,1
2596412154,22,24,276.0002,565.1167,2
2596417154,22,24,280.8428,564.4165,2
2596422153,21,24,305.5867,564.1593,2
2596427152,22,24,405.0398,573.7123,2
2596432158,23,23,512.2867,577.5647,2
2596437155,23,24,581.7713,583.528,2
2596442152,24,24,620.249,593.2188,2
2596447152,23,24,648.799,590.7376,2
2596452153,23,24,678.2441,583.0608,2
2596457150,23,24,718.008,580.2905,2
2596462152,23,24,716.8017,583.7547,3
2596467153,24,24,689.9082,585.2646999999999,3
2596472157,24,24,686.9711,584.9558,3
2596477154,23,24,698.1373,585.6039,3
2596482151,23,24,714.2145,586.5981,3
2596487152,23,24,712.2802,587.8017,3
2596492150,23,24,704.5797,588.1299,3
2596497152,23,24,694.1310999999999,587.0924,3
2596502153,23,24,689.4417999999999,585.3294,3
2596507152,23,24,687.5733,584.4791,3
2596512152,24,24,688.3357999999999,583.394,1
2596517158,24,24,689.6231,583.1074,1
2596522153,24,24,691.0267,582.4101000000001,1
2596527152,24,24,692.5053,581.9324,1
2596532153,24,24,693.0056,581.9333,1
2596537153,24,24,693.567,581.6599,1
2596542152,24,24,693.7102,581.4977,1
2596547152,24,24,693.4926,581.529,1
2596552151,24,24,693.1856,581.2137,1
2596557162,24,24,693.02,581.1459,1
2596562153,24,24,692.8779,580.5482,1
2596567153,24,24,691.6208,580.3583,1
2596572152,24,24,690.2707,580.4804,1
2596577151,24,24,688.5564000000001,580.4076,1
2596582152,23,24,685.9699000000001,580.3511,1
2596587152,23,24,684.0127,579.9815,1
2596592153,23,24,682.6786,579.7903,1
2596597156,23,24,681.9146,579.4964,1
2596602157,23,24,681.3810999999999,578.6586,1
2596607153,23,24,680.6855,578.2793,1
2596612151,23,24,679.6682,578.1881,1
2596617152,23,24,679.1366,577.4626,1
2596622152,24,24,679.5289,576.8674999999999,1
2596627152,23,24,679.3409,576.799,1
2596632152,23,24,678.9011,576.9063,1
2596637151,23,24,678.3605,576.9838999999999,1
2596642161,23,24,677.8044,576.5597,1
2596647152,23,24,677.7738000000001,576.2864,1
2596652153,23,24,678.2422,575.7373,1
2596657152,23,24,678.7003999999999,575.7357,1
2596662151,23,24,679.2761,576.0841,1
2596667153,23,24,679.3928,575.989,1
2596672149,23,24,680.0349,575.8418,1
2596677151,23,24,680.3634,576.092,1
2596682159,24,24,681.3772,576.4473,1
2596687151,24,24,682.6084,575.1134,1
2596692152,24,24,683.5128,574.6654,1
2596697149,24,24,684.2355,574.1405,1
2596702151,24,24,685.189,573.3309,1
2596707150,24,24,685.3567,573.304,1
2596712153,24,24,686.3816,572.682,1
2596717151,24,24,687.1356,572.4963,1
2596722153,24,24,688.2324,572.4455,1
2596727158,24,24,689.2861,571.9449,1
2596732152,24,24,690.7879,571.1371,1
2596737152,24,24,691.3658,571.0595,1
2596742151,23,24,691.7873,570.9596,1
2596747151,23,24,692.3368,571.0531999999999,1
2596752151,23,24,693.551,570.521,1
2596757151,23,24,695.1561,570.3013,1
2596762152,23,24,696.5882,569.8696,1
2596767151,23,24,697.6645,569.9399,1
2596772154,23,24,698.2239,570.595,1
2596777150,23,24,696.8148,571.2249,1
2596782150,23,24,694.6408,571.5259,1
2596787151,23,24,690.9081,572.3924,1
2596792151,23,24,687.4160000000001,573.1149,1
2596797152,23,24,684.6608,573.0783,1
2596802152,23,24,683.4405,573.1102,1
2596807157,23,24,682.3007,572.7157,1
2596812154,23,24,680.7689,572.3614,1
2596817152,23,24,679.2446,572.2796,1
2596822151,23,24,677.6233,572.4534,1
2596827152,23,24,676.3749,572.4861,1
2596832151,23,24,675.3679,572.4188,1
2596837150,23,24,674.9786,572.4766,1
2596842152,24,24,675.2528,572.1672,1
2596847151,23,24,674.759,572.1774,1
2596852158,23,24,674.8044,572.5303,1
2596857152,23,24,674.8312,572.8926,1
2596862148,23,24,674.7879,572.5223,1
2596867151,23,24,674.6503,572.7119,1
2596872151,23,24,674.7298,572.4157,1
2596877150,23,24,674.5581,572.6819,1
2596882151,23,24,674.6556,571.8982,1
2596887151,23,24,675.015,571.7777,1
2596892158,23,24,675.6318,572.6306,1
2596897151,23,24,676.3622,572.7587,1
2596902150,23,24,676.9931,573.3645,1
2596907151,23,24,677.172,573.7057,1
2596912150,23,24,677.2511,573.5386,1
2596917151,23,24,677.8583,573.8979,1
2596922150,23,24,678.5616,573.6408,1
2596927151,23,24,678.8161,573.5709000000001,1
2596932156,23,24,679.574,573.8011,1
2596937152,23,24,679.958,574.135,1
2596942151,23,24,679.9127999999999,574.102,1
2596947151,23,24,679.3715999999999,573.8517000000001,1
2596952148,23,24,679.1876,574.4449,1
2596957152,23,24,679.5749,574.4079,1
2596962150,23,24,680.1587,574.0599,1
2596967150,23,24,680.8984,574.0121,1
2596972156,23,24,681.1233,574.0573000000001,1
2596977158,23,24,681.3464,574.6276,1
2596982150,23,24,682.1031,574.7807,1
2596987149,23,24,682.7725,574.8231,1
2596992149,23,24,683.1369,575.1339,1
2596997151,23,24,684.5189,575.3932,1
2597002149,23,24,686.8613,575.4309,1
2597007151,23,24,689.1718,575.6789,1
2597012151,23,24,691.0612,575.9643,1
2597017157,23,24,692.0078,575.5563,1
2597022151,23,24,692.7867,575.1786,1
